Order_No,Time from Pickup to Arrival
Order_No_10368,2292.410966361116
Order_No_6499,1511.4374928487232
Order_No_16129,1655.1933609974806
Order_No_4700,1445.5483291522833
Order_No_11499,923.4845885186952
Order_No_14316,1873.0089924682247
Order_No_19729,1700.812525901536
Order_No_2709,2169.9503480638377
Order_No_2587,1349.1673452454124
Order_No_14584,1530.7246195807238
Order_No_5775,1471.9832226588626
Order_No_5957,1673.6137527436074
Order_No_13108,2147.689144820353
Order_No_8952,2310.86931477522
Order_No_25039,894.8645347429701
Order_No_28178,2132.3112379572995
Order_No_9911,1673.9628398563364
Order_No_14887,1059.2736562852078
Order_No_25164,1541.1902172289554
Order_No_643,1146.1564248401935
Order_No_25036,1154.028435422786
Order_No_23513,1520.768724517644
Order_No_9998,1131.1317705068304
Order_No_20542,1297.893163200215
Order_No_17096,1802.7648411958307
Order_No_6667,2382.258495283992
Order_No_3386,2293.127650954188
Order_No_7801,1480.8103141221018
Order_No_13317,1554.9713762486151
Order_No_27525,2077.106068075498
Order_No_28039,2652.240986585983
Order_No_27356,889.1348833457305
Order_No_19531,1913.625310152167
Order_No_17221,1612.5440547654669
Order_No_14666,600.2527725255004
Order_No_2529,1256.4872783303524
Order_No_8108,1149.2514927834363
Order_No_22718,1845.5729592927764
Order_No_23815,2081.390782445067
Order_No_355,513.8193063073504
Order_No_5502,827.0809063560682
Order_No_2279,768.7308837849067
Order_No_14760,1379.136232555591
Order_No_16284,1553.0509528071652
Order_No_24054,486.84554336137984
Order_No_6308,1526.5526115456305
Order_No_18471,3501.6640482010325
Order_No_16885,2391.707632718297
Order_No_6235,1304.8131686625802
Order_No_21139,1269.9322019088813
Order_No_8441,2491.9721381066865
Order_No_20358,2645.524032645933
Order_No_22958,1135.8090647206207
Order_No_9958,2606.208504196411
Order_No_186,976.9959874133874
Order_No_18335,1413.8007650942016
Order_No_8294,2269.8938458941793
Order_No_14984,1813.7251378495514
Order_No_12808,1668.5447201917796
Order_No_16613,722.5990099706833
Order_No_5967,1472.7796994726905
Order_No_13061,515.2395113054808
Order_No_510,1869.249700959728
Order_No_11737,1449.748030764904
Order_No_9065,2045.4172313675897
Order_No_14733,1492.9176567495251
Order_No_23792,1352.6927209898806
Order_No_19970,1376.6217684057285
Order_No_5732,1036.915881911229
Order_No_16861,1712.1880103997535
Order_No_548,1123.073162945957
Order_No_3614,1685.4473204666085
Order_No_14685,1888.7868812702163
Order_No_14852,1223.9932611725908
Order_No_5906,2068.789562924454
Order_No_8086,2209.4476387341074
Order_No_20426,1597.9314999008002
Order_No_15713,2323.59535606803
Order_No_5421,1936.4735419127192
Order_No_21090,1576.8141517792044
Order_No_10249,2648.664943103717
Order_No_23243,1645.4399166353633
Order_No_3973,1939.5889730737345
Order_No_18105,1884.9337888812881
Order_No_18247,1895.470004751036
Order_No_5518,1830.9133064092985
Order_No_14326,1544.8894452328384
Order_No_11696,2882.9952785263977
Order_No_25233,1686.0125936495988
Order_No_21758,1888.1595597943326
Order_No_13807,2600.6282943839124
Order_No_9504,1086.882497933222
Order_No_19952,1407.1896763769128
Order_No_5945,1700.0101693718846
Order_No_21884,1852.9290028114135
Order_No_23875,1698.967110274476
Order_No_17475,2498.868839132017
Order_No_11831,1420.3128226862266
Order_No_14853,1550.5921620201934
Order_No_8626,1548.7530434307791
Order_No_11618,1134.0683407913693
Order_No_6579,2195.450338803561
Order_No_4411,1480.985046635391
Order_No_13952,1228.005099424141
Order_No_20612,1696.2789522197656
Order_No_14554,1384.2299556386224
Order_No_23765,2620.165676578663
Order_No_15377,1292.3004115552267
Order_No_484,974.8117263435652
Order_No_20145,908.8100043888936
Order_No_15587,751.4704645514375
Order_No_1391,1651.1438896702402
Order_No_21529,1664.2227648683856
Order_No_12180,987.2945651896097
Order_No_26836,1192.4140387552125
Order_No_20602,1601.2205385298969
Order_No_28137,1394.035406011486
Order_No_7831,957.7784891846097
Order_No_10415,1426.7382838994765
Order_No_18209,1105.416345760439
Order_No_1785,1776.3776551718854
Order_No_26356,1518.3796537780233
Order_No_22626,2868.465248629933
Order_No_20408,1725.471153708504
Order_No_1291,1651.9485226582128
Order_No_3872,2200.716384507696
Order_No_7811,1202.2309301786827
Order_No_1688,1663.487826068027
Order_No_10749,1458.1539137933667
Order_No_8606,740.9553031952472
Order_No_21045,1166.514603001744
Order_No_24642,790.9799001266892
Order_No_19658,642.9837918622597
Order_No_11143,1438.755172264122
Order_No_20174,1165.4834176808745
Order_No_11271,1743.3888298536567
Order_No_21619,2714.908481282104
Order_No_12882,2129.646752722096
Order_No_13707,3543.9272551325066
Order_No_27870,1191.9982376782573
Order_No_27175,1414.395892765999
Order_No_23193,3045.4686101230686
Order_No_26792,1157.4300711486285
Order_No_8477,1932.4804105017686
Order_No_5644,2108.6615993772284
Order_No_17568,744.8423916908014
Order_No_24791,1819.6933503817802
Order_No_8516,1429.2132235373376
Order_No_14352,2855.0839902442913
Order_No_21115,482.3894244732745
Order_No_14295,984.6046953976421
Order_No_4241,241.7333267546146
Order_No_6537,451.94517199923035
Order_No_5745,1996.6152231683755
Order_No_7814,2315.7936609722838
Order_No_17036,1016.6446969620683
Order_No_7550,1639.860449445996
Order_No_8541,2258.441509234843
Order_No_17107,540.0549566129721
Order_No_15533,550.5420398533115
Order_No_24471,1243.6170432926392
Order_No_22059,1728.6633117509573
Order_No_13682,507.50225653648704
Order_No_16304,1374.8142941319186
Order_No_15971,450.0031563053344
Order_No_13816,2223.496721333608
Order_No_1299,595.1293891690384
Order_No_16591,483.45300276835036
Order_No_14301,972.4710979468073
Order_No_11796,1775.0532287828191
Order_No_1496,669.0232306379621
Order_No_15046,980.5793909895964
Order_No_14012,1562.7161304919446
Order_No_24632,787.2012437008178
Order_No_15371,816.1069625681067
Order_No_26341,1941.2634088118593
Order_No_22604,1300.8625971788804
Order_No_6864,987.9967701057705
Order_No_4975,1402.518531664371
Order_No_24591,1272.8596091778982
Order_No_25549,1499.1452269920064
Order_No_18512,1588.1906751539007
Order_No_26563,1590.9025140952233
Order_No_25165,2439.326969884141
Order_No_15832,2478.599987393807
Order_No_24376,1837.266516030455
Order_No_20678,1837.076817334202
Order_No_10522,970.3985640887547
Order_No_22205,877.0905207245613
Order_No_10745,2179.230907144296
Order_No_19717,2683.8610945582427
Order_No_23942,1329.6425599411832
Order_No_5473,1354.4506116665816
Order_No_26248,1672.8908498488254
Order_No_5324,1987.4665853186546
Order_No_26892,676.9724905618295
Order_No_6840,1976.0228205950207
Order_No_26156,2476.5877556699943
Order_No_9183,1877.389508244969
Order_No_20185,1201.498147278262
Order_No_8896,1198.5364652072258
Order_No_5444,3188.9938618269102
Order_No_9975,1614.111207130578
Order_No_19711,1253.2368782206704
Order_No_5148,1386.0088847305542
Order_No_22964,3220.531920456169
Order_No_26674,639.4109676610043
Order_No_20033,1991.555538121533
Order_No_17258,1994.0146210556068
Order_No_23885,1599.192154839615
Order_No_9908,846.2250137712344
Order_No_10017,1902.291489297824
Order_No_3652,1725.7821249709232
Order_No_6052,2699.137416893771
Order_No_19139,1515.5546699089844
Order_No_4240,2429.907300709232
Order_No_14479,2050.3718616326028
Order_No_26236,1760.016349484193
Order_No_18468,1710.1536137128517
Order_No_10170,1779.0186454578304
Order_No_27719,1881.5473488067453
Order_No_21645,1566.2380515439816
Order_No_21459,1425.9166142873382
Order_No_22807,2047.5603076288626
Order_No_10608,1690.6952912966171
Order_No_26682,1480.0233257266611
Order_No_9246,2145.794995754637
Order_No_26933,2339.830846521721
Order_No_20284,1596.6094977362466
Order_No_16582,3187.9826122291634
Order_No_18020,2761.8400544884857
Order_No_11578,1292.7997184416165
Order_No_2623,2448.8049761424554
Order_No_19145,2429.8494459221256
Order_No_19497,1770.5826434450573
Order_No_17066,2495.7768952386105
Order_No_7934,1734.3102532061166
Order_No_27076,3256.003674098385
Order_No_18743,2556.8712201633607
Order_No_27790,2273.829394256638
Order_No_25259,2216.531779823841
Order_No_3411,556.5244022834468
Order_No_14195,935.3505718412144
Order_No_4723,473.71587572092005
Order_No_15357,623.7673695274425
Order_No_8096,1504.941329979667
Order_No_3358,1394.8236321371314
Order_No_24929,1675.118106727003
Order_No_3328,1466.1216429618455
Order_No_8953,2620.1304137960706
Order_No_21906,1389.221884968234
Order_No_12892,383.1579001439914
Order_No_27330,1652.0340326215173
Order_No_13690,1169.7209653889095
Order_No_7152,507.45390233987746
Order_No_10494,1253.0335528057567
Order_No_18970,830.6610255064243
Order_No_7099,850.3445253993649
Order_No_16952,1325.1768456802038
Order_No_11812,1012.1124397711627
Order_No_8455,381.5146148429576
Order_No_15409,2778.177136563014
Order_No_15834,1395.6327121085287
Order_No_19785,1393.8822680018875
Order_No_16639,1334.9536448168947
Order_No_17577,1330.9930915371606
Order_No_3532,505.3004534313313
Order_No_10653,1035.6855364569728
Order_No_20217,2303.6296901392216
Order_No_17673,1992.4913463407227
Order_No_12274,1584.2855853268502
Order_No_19901,1766.8688954127522
Order_No_9030,1317.7908853532135
Order_No_25892,1965.5911697487845
Order_No_19383,1871.791872671878
Order_No_3682,2175.7277361615725
Order_No_18661,1072.1257681827792
Order_No_21675,674.364322306903
Order_No_6163,1700.8660713269876
Order_No_23160,1278.4423918234916
Order_No_20045,2066.068764657577
Order_No_676,686.419128703501
Order_No_21541,1757.8914783015882
Order_No_25783,2660.843562088457
Order_No_19780,2254.679350761946
Order_No_23340,2178.6309364532444
Order_No_19305,1171.8850946945406
Order_No_7311,1370.796170064772
Order_No_801,1037.7667131939959
Order_No_12769,1380.1904202766018
Order_No_9896,1766.8480579588795
Order_No_23391,1950.608232520753
Order_No_25574,1889.7695879403186
Order_No_19657,1055.346724482646
Order_No_11883,1633.3994488733588
Order_No_27534,1574.6427452542414
Order_No_20797,1850.330136387245
Order_No_1606,2477.724182060585
Order_No_23082,1858.8642503737935
Order_No_6198,1289.5905857605485
Order_No_13152,584.0675347148152
Order_No_13090,1167.8353863681932
Order_No_287,1387.1309492028174
Order_No_3821,1224.5630134709445
Order_No_11601,2210.3872583357315
Order_No_4654,1289.8275593125818
Order_No_15157,1246.6585423305894
Order_No_1399,3166.5116046255152
Order_No_20313,1458.9463268427444
Order_No_26573,1495.8576746429114
Order_No_26734,1407.547745540951
Order_No_23536,2175.199434087126
Order_No_18602,1819.1259432447641
Order_No_540,1369.727756405462
Order_No_18916,1769.0586627783289
Order_No_18810,1208.7193535921194
Order_No_9462,1524.8726191272235
Order_No_23237,1306.9705086873234
Order_No_9095,1573.7333253566758
Order_No_867,1584.1790397575187
Order_No_13162,1382.531952437168
Order_No_12632,2138.6062556376364
Order_No_20015,1396.309177660989
Order_No_15775,2069.484259533589
Order_No_5074,2242.2007733172886
Order_No_1536,1423.9411101926034
Order_No_19943,2490.193418438585
Order_No_6287,1750.3711854164812
Order_No_17352,726.0657093495192
Order_No_5750,2154.8690229253934
Order_No_24437,1706.4418764340314
Order_No_24827,1483.4361986642853
Order_No_18938,1200.1084700154406
Order_No_24280,1642.3010387189279
Order_No_7115,1124.521806050383
Order_No_4908,1197.7134079782209
Order_No_27777,1362.0952938014907
Order_No_19158,1641.6411373789394
Order_No_7585,2739.7629326427505
Order_No_19450,2102.966427905165
Order_No_9747,1448.558743061012
Order_No_5799,1491.4544039284228
Order_No_28260,1270.3909147459635
Order_No_12246,1025.5326794167433
Order_No_25826,930.929907662614
Order_No_4691,1493.523878459624
Order_No_13884,1706.0981809988534
Order_No_10325,1367.137075142382
Order_No_8100,2167.691825377822
Order_No_17465,884.4142593037342
Order_No_2367,1617.84221554336
Order_No_21080,1388.6723290102473
Order_No_6990,1533.7544555695931
Order_No_2240,1784.191171274675
Order_No_5905,1635.5842847505792
Order_No_18566,1243.3427936903115
Order_No_14488,1471.7435532515954
Order_No_14987,1286.5829518693934
Order_No_21799,1541.4239941481885
Order_No_27786,1405.9084743571384
Order_No_806,2101.7041556110003
Order_No_308,1030.4297728290403
Order_No_6112,2554.0169537988127
Order_No_9994,1388.6006271215301
Order_No_15076,752.6054369902213
Order_No_4192,1293.0139004446482
Order_No_8405,748.1219862679955
Order_No_1820,2274.727610429787
Order_No_1078,1637.624458970773
Order_No_7786,777.9029710485429
Order_No_23124,1263.8119492325295
Order_No_10293,3497.774674681556
Order_No_3277,653.7188447111057
Order_No_22505,903.7128070893086
Order_No_13889,1385.1997639239214
Order_No_9880,1255.3982494235095
Order_No_14734,1104.6549589960287
Order_No_9620,1235.2748298719907
Order_No_24340,1031.085627046612
Order_No_13879,2244.551134448071
Order_No_13809,1531.2131658903907
Order_No_28064,1509.0107025453271
Order_No_19686,2879.5087359728223
Order_No_16049,548.2854147871785
Order_No_15069,1329.6596602672162
Order_No_28224,1235.2462404842754
Order_No_18668,1192.1448289959026
Order_No_27246,1472.2737652421729
Order_No_16100,2017.2811084293296
Order_No_9345,563.0718261484235
Order_No_1612,1640.5098278573514
Order_No_13180,1460.9607948909781
Order_No_6184,1091.8169749968022
Order_No_24302,947.3593376114386
Order_No_22523,2007.6257256538172
Order_No_25840,1313.4685546229393
Order_No_6408,954.1216377543843
Order_No_8191,1493.8768443556128
Order_No_26783,1271.2723944717818
Order_No_5718,806.79582804243
Order_No_23973,989.2952954856391
Order_No_469,629.1814498974362
Order_No_9793,1481.2989583455292
Order_No_4600,1072.1730774934204
Order_No_21556,2072.454798259176
Order_No_14209,590.6072489519574
Order_No_7589,824.2285697992628
Order_No_16570,564.3094007321051
Order_No_1938,1759.9025584869669
Order_No_24724,1680.2459043949204
Order_No_8499,1918.7673222420854
Order_No_22857,1343.1258323856455
Order_No_24545,1456.3628303816367
Order_No_20627,1459.895388761157
Order_No_5374,2275.3573653380736
Order_No_16583,1901.9010979801533
Order_No_3013,645.1544419686106
Order_No_15897,965.0051612906972
Order_No_6242,1283.3213708992698
Order_No_10795,1050.2279077141432
Order_No_11326,1276.9272984183335
Order_No_8849,1934.6374205761529
Order_No_4578,505.07044865813805
Order_No_1794,1797.4497364143024
Order_No_16566,1113.748222623428
Order_No_13328,731.9261518081621
Order_No_9835,1442.1125701171695
Order_No_9020,2415.3850587227857
Order_No_1081,2079.7674317729543
Order_No_18330,1919.7471812466101
Order_No_15697,1405.1414163528823
Order_No_20310,517.8535202340863
Order_No_21133,848.5746070166207
Order_No_11500,1838.4196941145346
Order_No_27395,507.62797857639083
Order_No_1326,1972.1932021929824
Order_No_26979,639.4171733518016
Order_No_20718,1817.6154788614367
Order_No_26454,2001.5307824148913
Order_No_19909,1832.6915300978
Order_No_155,1781.3062496813363
Order_No_18346,402.1792054936814
Order_No_12219,1631.3859056000076
Order_No_8151,1592.7190230944545
Order_No_17193,2164.1320576675644
Order_No_26380,1305.8965117400805
Order_No_21450,2469.295310349909
Order_No_17200,2144.716042593209
Order_No_8699,1233.5357054705382
Order_No_4109,1536.437947272876
Order_No_25382,2345.109144556744
Order_No_9085,1443.7907075686962
Order_No_18383,630.5238762667286
Order_No_2790,1339.925094750768
Order_No_11017,2111.2081756613334
Order_No_953,1625.5440921581173
Order_No_11118,414.21087139376317
Order_No_6762,1908.437112972664
Order_No_18268,1600.2065186329999
Order_No_2791,1573.5866800959338
Order_No_18516,1905.0049099301104
Order_No_24626,2207.3751480161154
Order_No_4471,1453.9929244721427
Order_No_12944,499.01036761577416
Order_No_3748,1949.4733361097171
Order_No_852,1815.3779216181133
Order_No_23553,409.60261881044426
Order_No_4146,1022.3467445714488
Order_No_2619,2112.0721017331234
Order_No_19825,929.8003771810907
Order_No_6844,676.2904464615713
Order_No_10710,1734.0775758247473
Order_No_3128,1600.9306978842362
Order_No_18973,1733.825086938974
Order_No_14248,2442.2284644956812
Order_No_967,2129.645946230332
Order_No_15077,2371.1374390693964
Order_No_19219,1594.5249997913488
Order_No_6623,1363.0383000290894
Order_No_23416,1812.7735432568588
Order_No_17906,1785.1088308441394
Order_No_26072,2282.4720451523613
Order_No_4998,2190.0754020432505
Order_No_28176,2441.5506316013048
Order_No_10080,1485.974045420182
Order_No_20148,1775.5999854217807
Order_No_380,1432.5948153733189
Order_No_24187,2503.905485747149
Order_No_5306,1123.3241764281263
Order_No_13671,1732.3101783251623
Order_No_13725,1852.680578595085
Order_No_27999,2537.1454440816306
Order_No_15369,1254.1258676024008
Order_No_6812,1312.539963077972
Order_No_20987,1934.00602514518
Order_No_12850,2279.1809524639393
Order_No_5787,2288.79829782818
Order_No_26270,1924.554962699418
Order_No_18252,2234.2261772692145
Order_No_5611,2105.3623818972555
Order_No_24193,1877.9921058696343
Order_No_18145,2165.9113425689866
Order_No_27515,2341.840962822825
Order_No_26029,1300.1881716451462
Order_No_12790,1381.3451010200515
Order_No_7910,2152.982156904997
Order_No_12941,1983.2281654848773
Order_No_15585,1906.8215735602425
Order_No_14249,1201.7874289927859
Order_No_24831,1394.9916674708802
Order_No_22868,1343.6242549486487
Order_No_9256,1485.0658835305167
